HouseNumber,Address,City,State,Country,PostCode,County,Latitude,Longitude,Xstart,Ystart,Xend,Yend,Link,featurecla,scalerank,name,name_abb,name_alt,note,delta,dam_name,year,admin,min_zoom,min_label,,,,,,,,,,
N/A,,Kalyuzhnyy,Murmansk,Svalbard and Jan Mayen,9178,,83.0337954469874,31.5477060110273,83.0537954469874,31.5677060110273,83.0137954469874,31.5277060110273,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=31.5677060110273,83.0537954469874&visible=31.5277060110273,83.0137954469874",Lake,5,Ngangla Ringeo,Ngangla Ringeo,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,98.9211059184275,17.2943006111848,98.9411059184275,17.3143006111848,98.9011059184275,17.2743006111848,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=17.3143006111848,98.9411059184275&visible=17.2743006111848,98.9011059184275",Reservoir,8,Bhumphol K. K. Nam,Bhumphol K. K. Nam,,,,Bhumibol Dam,1964,,6,7,,,,,,,,,,
N/A,,Solyukli,Ahal,Iran,,,38.1111920740942,57.4089192181166,38.1311920740942,57.4289192181166,38.0911920740942,57.3889192181166,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=57.4289192181166,38.1311920740942&visible=57.3889192181166,38.0911920740942",Reservoir,7,Uglich Reservoir,,,,,Uglich,1940,,5.7,6.7,,,,,,,,,,
N/A,,Dabagale,Mudug,Somalia,,,9.33551637939705,47.6551638656087,9.35551637939705,47.6751638656087,9.31551637939705,47.6351638656087,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=47.6751638656087,9.35551637939705&visible=47.6351638656087,9.31551637939705",Lake,5,Bodensee,Bodensee,Lake Constance,,,,-99,admin-0,4.7,6,,,,,,,,,,
N/A,,,,,,,100.459375596073,17.9161448297504,100.479375596073,17.9361448297504,100.439375596073,17.8961448297504,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=17.9361448297504,100.479375596073&visible=17.8961448297504,100.439375596073",Reservoir,8,Siri Kit Dam,Siri Kit Dam,,,,Sirikit,1972,,6,7,,,,,,,,,,
N/A,,Fofanovka,Karelia,Greenland,3972,,86.5750817525851,31.0706889430105,86.5950817525851,31.0906889430105,86.5550817525851,31.0506889430105,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=31.0906889430105,86.5950817525851&visible=31.0506889430105,86.5550817525851",Lake,5,Tangra Yumco,Tangra Yumco,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Reẕāābād,Semnan,Iran,,,36.6976762685682,56.679926457275,36.7176762685682,56.699926457275,36.6776762685682,56.659926457275,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=56.699926457275,36.7176762685682&visible=56.659926457275,36.6776762685682",Reservoir,7,Ivankovo Reservoir,Ivankovo Res.,,_untitled_141,,Ivankovo,1937,,5.7,6.7,,,,,,,,,,
N/A,,Sougueur,Tiaret,Algeria,32170,,32.8906484096303,1.49460045151955,32.9106484096303,1.51460045151955,32.8706484096303,1.47460045151955,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=1.51460045151955,32.9106484096303&visible=1.47460045151955,32.8706484096303",Lake,5,Lake Kyoga,L. Kyoga,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Malaya Naryga,Nenets,Svalbard and Jan Mayen,9178,,79.595106352196,52.981094017802,79.615106352196,53.001094017802,79.575106352196,52.961094017802,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.001094017802,79.615106352196&visible=52.961094017802,79.575106352196",Lake,5,Ozero Kulundinskoye,O. Kulundinskoye,Lake Kulundinskoye,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Vostochnyy Kil’din,Murmansk,Norway,9980,,72.8547472177895,34.3265033711503,72.8747472177895,34.3465033711503,72.8347472177895,34.3065033711503,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=34.3465033711503,72.8747472177895&visible=34.3065033711503,72.8347472177895",Reservoir,7,Tarbela Dam,Tarbela Dam,,,,,1976,,5.7,6.7,,,,,,,,,,
N/A,,Grichat,Marrakech - Tensift - Al Haouz,Morocco,42083,,32.0730145286902,-7.84910567189391,32.0930145286902,-7.82910567189391,32.0530145286902,-7.86910567189391,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-7.82910567189391,32.0930145286902&visible=-7.86910567189391,32.0530145286902",Lake,5,Lake Rukwa,L. Rukwa,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Prosunduy,Nenets,Russia,166002,,73.2831002005264,53.2329225285632,73.3031002005264,53.2529225285632,73.2631002005264,53.2129225285632,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.2529225285632,73.3031002005264&visible=53.2129225285632,73.2631002005264",Lake,5,Siletitengiz Kli,Siletitengiz Kli,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Sardina,Islas Canarias,Portugal,9200-043,,32.0633305793552,-15.688463923601,32.0833305793552,-15.668463923601,32.0433305793552,-15.708463923601,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-15.668463923601,32.0833305793552&visible=-15.708463923601,32.0433305793552",Reservoir,7,Lago de Cahora Bassa,Lago de Cahora Bassa,Cahora Bassa,,,,1974,,5.7,6.7,,,,,,,,,,
N/A,,Kāfir Kalā,Uruzgan,Afghanistan,4251,,32.9718280132708,65.899705283166,32.9918280132708,65.919705283166,32.9518280132708,65.879705283166,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=65.919705283166,32.9918280132708&visible=65.879705283166,32.9518280132708",Lake,5,,,,_untitled_12,,,-99,,4.7,6,,,,,,,,,,
N/A,,Pal’niki,Perm',Svalbard and Jan Mayen,9178,,80.0393157593614,55.4768602696879,80.0593157593614,55.4968602696879,80.0193157593614,55.4568602696879,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=55.4968602696879,80.0593157593614&visible=55.4568602696879,80.0193157593614",Lake,5,Ubinskoye Lake,Ubinskoye L.,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,158.72079884383,70.0603950381086,158.74079884383,70.0803950381086,158.70079884383,70.0403950381086,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=70.0803950381086,158.74079884383&visible=70.0403950381086,158.70079884383",Lake,5,Ozero Bolshoye Morskoye,O. Bolshoye Morskoye,Lake Bolshoye Morskoye,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Badr,Nalut,Tunisia,3035,,34.4685126055342,11.5469882110025,34.4885126055342,11.5669882110025,34.4485126055342,11.5269882110025,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=11.5669882110025,34.4885126055342&visible=11.5269882110025,34.4485126055342",Reservoir,7,Roseires Reservoir,Roseires Res.,,,,,1966,,5.7,6.7,,,,,,,,,,
N/A,,Sordyyv,Komi,Russia,168078,,64.5472026128915,54.1342654858403,64.5672026128915,54.1542654858403,64.5272026128915,54.1142654858403,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=54.1542654858403,64.5672026128915&visible=54.1142654858403,64.5272026128915",Lake,9,,,,_untitled_227,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,160.208494033522,69.4464986509755,160.228494033522,69.4664986509755,160.188494033522,69.4264986509755,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.4664986509755,160.228494033522&visible=69.4264986509755,160.188494033522",Lake,5,Ozero Chukochye,O. Chukochye,Lake Chukochye,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Chashkent,Mary,Uzbekistan,200204,,38.7475768956149,61.3348535816717,38.7675768956149,61.3548535816717,38.7275768956149,61.3148535816717,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.3548535816717,38.7675768956149&visible=61.3148535816717,38.7275768956149",Lake,5,,,,_untitled_16,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,118.871084186124,31.4789719873421,118.891084186124,31.4989719873421,118.851084186124,31.4589719873421,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=31.4989719873421,118.891084186124&visible=31.4589719873421,118.851084186124",Lake,5,Shijiu Hu,Shijiu Hu,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,113.284708323414,29.8487834512869,113.304708323414,29.8687834512869,113.264708323414,29.8287834512869,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=29.8687834512869,113.304708323414&visible=29.8287834512869,113.264708323414",Lake,5,Hong Hu,Hong Hu,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Zehkūchū,Hormozgan,Iran,,,26.0568377706259,58.2597787275907,26.0768377706259,58.2797787275907,26.0368377706259,58.2397787275907,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=58.2797787275907,26.0768377706259&visible=58.2397787275907,26.0368377706259",Lake,5,Võrtsjärv,Võrtsjärv,Lake Võrtsjärv,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,117.416739429658,31.581705067711,117.436739429658,31.601705067711,117.396739429658,31.561705067711,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=31.601705067711,117.436739429658&visible=31.561705067711,117.396739429658",Lake,5,Chao Hu,Chao Hu,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Gazāvīz,Sistan and Baluchestan,Afghanistan,4301,,26.7024720437629,61.803922818256,26.7224720437629,61.823922818256,26.6824720437629,61.783922818256,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.823922818256,26.7224720437629&visible=61.783922818256,26.6824720437629",Lake,5,,,,_untitled_25,,,-99,,4.7,6,,,,,,,,,,
N/A,,Sidak,Baluchistan,Mauritius,,,15.2341754900482,64.1947482588194,15.2541754900482,64.2147482588194,15.2141754900482,64.1747482588194,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.2147482588194,15.2541754900482&visible=64.1747482588194,15.2141754900482",Lake,6,,,,_untitled_52,,,-99,,5,6.5,,,,,,,,,,
N/A,,Karīm Jān,Baluchistan,Mauritius,,,13.3766791686826,64.7256339621014,13.3966791686826,64.7456339621014,13.3566791686826,64.7056339621014,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.7456339621014,13.3966791686826&visible=64.7056339621014,13.3566791686826",Lake,6,,,,_untitled_51,,,-99,,5,6.5,,,,,,,,,,
N/A,,Al Wāfī,Ash Sharqiyah North,Mauritius,,,15.8289392919205,59.2379507220492,15.8489392919205,59.2579507220492,15.8089392919205,59.2179507220492,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=59.2579507220492,15.8489392919205&visible=59.2179507220492,15.8089392919205",Lake,5,Hjälmaren,Hjälmaren,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Ash Shaţţ,`Asir,Saudi Arabia,,,19.2914706609444,42.2091331495457,19.3114706609444,42.2291331495457,19.2714706609444,42.1891331495457,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=42.2291331495457,19.3114706609444&visible=42.1891331495457,19.2714706609444",Lake,6,Lake Skadar,L. Skadar,Lake Scutari,,,,-99,admin-0,5,6.5,,,,,,,,,,
N/A,,Khalīli,Baluchistan,Pakistan,49121,,28.6912654860212,66.1855328506109,28.7112654860212,66.2055328506109,28.6712654860212,66.1655328506109,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=66.2055328506109,28.7112654860212&visible=66.1655328506109,28.6712654860212",Lake,5,,,,_untitled_15,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,141.851564019891,72.5387938064937,141.871564019891,72.5587938064937,141.831564019891,72.5187938064937,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=72.5587938064937,141.871564019891&visible=72.5187938064937,141.831564019891",Lake,5,Ozero Bustakh,O. Bustakh,Lake Bustakh,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Bol,Sistan and Baluchestan,Pakistan,91100,,24.0734880472161,61.3784194724872,24.0934880472161,61.3984194724872,24.0534880472161,61.3584194724872,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.3984194724872,24.0934880472161&visible=61.3584194724872,24.0534880472161",Lake,5,,,,_untitled_24,,,-99,,4.7,6,,,,,,,,,,
N/A,,Potamós tou Kámpou,Güzelyurt,Cyprus,9633,,35.5832402129166,32.8043464697524,35.6032402129166,32.8243464697524,35.5632402129166,32.7843464697524,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=32.8243464697524,35.6032402129166&visible=32.7843464697524,35.5632402129166",Lake,5,Sea of Galilee,Sea of Galilee,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Tahsil,Baluchistan,Pakistan,91100,,23.7034673863498,61.7572661041056,23.7234673863498,61.7772661041056,23.6834673863498,61.7372661041056,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.7772661041056,23.7234673863498&visible=61.7372661041056,23.6834673863498",Lake,5,Pyhjrvi,Pyhjrvi,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,90.8968465794366,28.989387382126,90.9168465794366,29.009387382126,90.8768465794366,28.969387382126,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=29.009387382126,90.9168465794366&visible=28.969387382126,90.8768465794366",Lake,5,Yamzho Yumco,Yamzho Yumco,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Gār Faqīr,Sistan and Baluchestan,Pakistan,91100,,22.8503878155731,61.3363254023073,22.8703878155731,61.3563254023073,22.8303878155731,61.3163254023073,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.3563254023073,22.8703878155731&visible=61.3163254023073,22.8303878155731",Lake,5,,,,_untitled_23,,,-99,,4.7,6,,,,,,,,,,
N/A,,Mitrofan-Dikost,Komi,Russia,166002,,71.8982172209695,56.1322619987465,71.9182172209695,56.1522619987465,71.8782172209695,56.1122619987465,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=56.1522619987465,71.9182172209695&visible=56.1122619987465,71.8782172209695",Lake,5,Ozero Tenis,O. Tenis,Lake Tenis,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,97.2557986141082,34.930685742088,97.2757986141082,34.950685742088,97.2357986141082,34.910685742088,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=34.950685742088,97.2757986141082&visible=34.910685742088,97.2357986141082",Lake,5,Gyaring Hu,Gyaring Hu,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-101.687682799391,58.7130994833735,-101.667682799391,58.7330994833735,-101.707682799391,58.6930994833735,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=58.7330994833735,-101.667682799391&visible=58.6930994833735,-101.707682799391",Lake,9,,,,_untitled_58,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-102.347052827372,58.8370267808959,-102.327052827372,58.8570267808959,-102.367052827372,58.8170267808959,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=58.8570267808959,-102.327052827372&visible=58.8170267808959,-102.367052827372",Lake,9,,,,_untitled_57,,,-99,,7,8,,,,,,,,,,
N/A,,Sham‘ Sar,Sistan and Baluchestan,Pakistan,39151,,26.5674488869358,63.1587337133795,26.5874488869358,63.1787337133795,26.5474488869358,63.1387337133795,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.1787337133795,26.5874488869358&visible=63.1387337133795,26.5474488869358",Lake,5,,,,_untitled_22,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-102.898098231197,58.8333472293067,-102.878098231197,58.8533472293067,-102.918098231197,58.8133472293067,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=58.8533472293067,-102.878098231197&visible=58.8133472293067,-102.918098231197",Lake,9,,,,_untitled_56,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-104.24052512708,61.419483268222,-104.22052512708,61.439483268222,-104.26052512708,61.399483268222,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.439483268222,-104.22052512708&visible=61.399483268222,-104.26052512708",Lake,9,,,,_untitled_55,,,-99,,7,8,,,,,,,,,,
N/A,,Gūkānī,Sistan and Baluchestan,Pakistan,92100,,26.0100878234235,61.6914757216917,26.0300878234235,61.7114757216917,25.9900878234235,61.6714757216917,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=61.7114757216917,26.0300878234235&visible=61.6714757216917,25.9900878234235",Lake,5,,,,_untitled_21,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-97.8251901662305,57.0336049560237,-97.8051901662305,57.0536049560237,-97.8451901662305,57.0136049560237,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=57.0536049560237,-97.8051901662305&visible=57.0136049560237,-97.8451901662305",Lake,9,,,,_untitled_54,,,-99,,7,8,,,,,,,,,,
N/A,,Piyenzhungi,Karelia,Svalbard and Jan Mayen,9178,,81.2186863308164,30.7354082022075,81.2386863308164,30.7554082022075,81.1986863308164,30.7154082022075,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.7554082022075,81.2386863308164&visible=30.7154082022075,81.1986863308164",Lake,5,Langa Co,Langa Co,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-98.4622900897018,51.6785327552444,-98.4422900897018,51.6985327552444,-98.4822900897018,51.6585327552444,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=51.6985327552444,-98.4422900897018&visible=51.6585327552444,-98.4822900897018",Lake,9,,,,_untitled_53,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-99.7865928057203,51.2920326563205,-99.7665928057203,51.3120326563205,-99.8065928057203,51.2720326563205,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=51.3120326563205,-99.7665928057203&visible=51.2720326563205,-99.8065928057203",Lake,9,,,,_untitled_52,,,-99,,7,8,,,,,,,,,,
N/A,,Vostochnyy,Karelia,Svalbard and Jan Mayen,9178,,81.4819457427692,30.6730030072556,81.5019457427692,30.6930030072556,81.4619457427692,30.6530030072556,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.6930030072556,81.5019457427692&visible=30.6530030072556,81.4619457427692",Lake,5,Mapam Yumco,Mapam Yumco,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,-99.5610664760425,52.0909368973558,-99.5410664760425,52.1109368973558,-99.5810664760425,52.0709368973558,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=52.1109368973558,-99.5410664760425&visible=52.0709368973558,-99.5810664760425",Lake,9,,,,_untitled_51,,,-99,,7,8,,,,,,,,,,
N/A,,Qarah Tīkān,Razavi Khorasan,Iran,,,37.6250596461211,60.2024347845961,37.6450596461211,60.2224347845961,37.6050596461211,60.1824347845961,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=60.2224347845961,37.6450596461211&visible=60.1824347845961,37.6050596461211",Lake,5,Lake Beloye,L. Beloye,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Salinas,Espirito Santo,Argentina,V9411,,-72.4839587088796,-40.6561348227821,-72.4639587088796,-40.6361348227821,-72.5039587088796,-40.6761348227821,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-40.6361348227821,-72.4639587088796&visible=-40.6761348227821,-72.5039587088796",Lake,6,,,,_untitled_47,,,-99,,5,6.5,,,,,,,,,,
N/A,,Tikshozero,Karelia,Svalbard and Jan Mayen,9178,,76.035751829237,32.0247230790442,76.055751829237,32.0447230790442,76.015751829237,32.0047230790442,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=32.0447230790442,76.055751829237&visible=32.0047230790442,76.015751829237",Lake,6,,,,_untitled_30,,,-99,,5,6.5,,,,,,,,,,
